,0,1,2,3
0,91.32555555555552,32.219333333333466,0.3908325508607214,0
1,91.31222222222218,32.219333333333466,0.3896294209702676,0
2,91.29888888888884,32.219333333333466,0.3856187793427248,0
3,91.2855555555555,32.219333333333466,0.386019718309861,0
4,91.26888888888884,32.219333333333466,0.3840143974960895,0
5,91.25999999999996,32.21800000000014,0.383613458528953,0
6,91.25111111111109,32.216666666666804,0.3800040688575917,0
7,91.2422222222222,32.21533333333347,0.375993740219094,0
8,91.2311111111111,32.21533333333348,0.3747906103286401,0
9,91.22555555555556,32.216666666666804,0.3735874804381863,0
10,91.22,32.21800000000014,0.3739884194053222,0
11,91.21444444444444,32.21933333333347,0.3735871674491408,0
12,91.20666666666668,32.2206666666668,0.3719830985915507,0
13,91.20222222222225,32.222000000000136,0.3703790297339604,0
14,91.1977777777778,32.223333333333464,0.3691758998435068,0
15,91.19333333333336,32.2246666666668,0.3679727699530529,0
16,91.18888888888893,32.2246666666668,0.3663687010954631,0
17,91.1866666666667,32.22600000000013,0.3655668231611907,0
18,91.18444444444448,32.22733333333346,0.3627596244131468,0
19,91.18222222222226,32.22866666666679,0.3615564945226929,0
20,91.18000000000004,32.23133333333346,0.3599521126760576,0
21,91.18000000000004,32.232666666666795,0.3587489827856038,0
22,91.18000000000004,32.23400000000012,0.3583477308294223,0
23,91.18000000000004,32.23533333333346,0.3563424100156508,0
24,91.18000000000004,32.23533333333345,0.3551392801251972,0
25,91.18000000000004,32.23533333333345,0.3519311424100171,0
26,91.18000000000004,32.23533333333345,0.3499261345852911,0
27,91.18000000000004,32.23533333333345,0.3491239436619734,0
28,91.18000000000004,32.23533333333345,0.348321752738656,0
29,91.18000000000004,32.23400000000012,0.3471186228482022,0
30,91.18000000000004,32.23266666666679,0.3467173708920208,0
31,91.18000000000004,32.23133333333346,0.3455142410015669,0
32,91.18000000000004,32.22866666666679,0.344311111111113,0
33,91.18000000000004,32.22600000000013,0.3427067292644778,0
34,91.18000000000004,32.223333333333464,0.3415035993740239,0
35,91.18000000000004,32.2206666666668,0.3407017214397515,0
36,91.17888888888892,32.219333333333466,0.3390976525821614,0
37,91.17777777777782,32.21800000000014,0.3378945226917076,0
38,91.1766666666667,32.216666666666804,0.3386967136150252,0
39,91.1755555555556,32.21533333333347,0.3378945226917073,0
40,91.1755555555556,32.21400000000014,0.3374932707355259,0
41,91.1755555555556,32.21400000000014,0.3370920187793444,0
42,91.1755555555556,32.21400000000014,0.3358888888888906,0
43,91.1755555555556,32.21400000000014,0.3346857589984365,0
44,91.1755555555556,32.21533333333348,0.3338835680751186,0
45,91.17666666666672,32.216666666666804,0.332680438184665,0
46,91.17777777777783,32.21800000000014,0.3314773082942111,0
47,91.17888888888892,32.21933333333347,0.3306751173708932,0
48,91.18222222222228,32.2206666666668,0.3306751173708932,0
49,91.18444444444452,32.2206666666668,0.3306751173708932,0
50,91.18666666666672,32.2206666666668,0.3298729264475756,0
51,91.18888888888894,32.2206666666668,0.3298729264475753,0
52,91.19666666666672,32.2206666666668,0.3294719874804391,0
53,91.20444444444448,32.218666666666806,0.3270657276995317,0
54,91.21222222222224,32.216666666666804,0.3262638497652592,0
55,91.22000000000004,32.21466666666681,0.325862910798123,0
56,91.23555555555556,32.21133333333348,0.3262641627543047,0
57,91.24888888888889,32.21000000000014,0.3254619718309871,0
58,91.2622222222222,32.20866666666681,0.3246597809076694,0
59,91.27555555555551,32.20733333333348,0.3238575899843515,0
60,91.29777777777775,32.206000000000145,0.3226544600938977,0
61,91.3144444444444,32.20466666666682,0.3218522691705803,0
62,91.33111111111108,32.20333333333348,0.3210500782472624,0
63,91.34777777777774,32.20200000000015,0.3202482003129899,0
64,91.37333333333328,32.202000000000155,0.3190450704225364,0
65,91.39111111111109,32.20333333333348,0.3178419405320822,0
66,91.40888888888888,32.20466666666682,0.3166388106416281,0
67,91.42666666666666,32.20600000000015,0.315435680751174,0
68,91.45444444444443,32.20933333333348,0.3142325508607201,0
69,91.47333333333331,32.21266666666681,0.3134303599374022,0
70,91.4922222222222,32.21600000000014,0.313430359937402,0
71,91.51111111111112,32.21933333333347,0.3110241001564945,0
72,91.53666666666668,32.2206666666668,0.310623161189358,0
73,91.55333333333334,32.222000000000136,0.3114253521126759,0
74,91.57,32.223333333333464,0.3106234741784036,0
75,91.58666666666666,32.2246666666668,0.3094203442879497,0
76,91.60888888888888,32.226000000000134,0.3082172143974958,0
77,91.62111111111112,32.22733333333346,0.307014084507042,0
78,91.63333333333335,32.2286666666668,0.3050087636932705,0
79,91.6455555555556,32.230000000000125,0.3034046948356804,0
80,91.6655555555556,32.230000000000125,0.3022015649452266,0
81,91.67888888888892,32.230000000000125,0.3013993740219089,0
82,91.69222222222228,32.230000000000125,0.3013993740219089,0
83,91.7055555555556,32.230000000000125,0.3005971830985913,0
84,91.72777777777785,32.230000000000125,0.2997949921752736,0
85,91.7444444444445,32.22866666666679,0.29698779342723,0
86,91.76111111111118,32.22733333333346,0.2957846635367761,0
87,91.77777777777786,32.22600000000013,0.2945815336463225,0
88,91.80444444444451,32.2246666666668,0.2917743348982783,0
89,91.8233333333334,32.2246666666668,0.2917743348982783,0
90,91.84222222222228,32.2246666666668,0.2905712050078247,0
91,91.86111111111116,32.2246666666668,0.2909724569640062,0
92,91.89111111111116,32.2246666666668,0.2901705790297337,0
93,91.91222222222228,32.223333333333464,0.2893683881064163,0
94,91.93333333333338,32.22200000000013,0.2885661971830987,0
95,91.95444444444448,32.2206666666668,0.2881652582159628,0
96,91.9877777777778,32.219333333333466,0.2869621283255089,0
97,92.01111111111116,32.219333333333466,0.2845558685446012,0
98,92.03444444444447,32.219333333333466,0.2833527386541473,0
99,92.05777777777784,32.219333333333466,0.2821496087636935,0
100,92.09222222222228,32.2206666666668,0.2813474178403758,0
101,92.11555555555562,32.2206666666668,0.2805452269170579,0
102,92.13888888888896,32.2206666666668,0.2797430359937405,0
103,92.16222222222228,32.2206666666668,0.2785399061032867,0
104,92.19888888888896,32.219333333333466,0.2765345852895152,0
105,92.2233333333334,32.219333333333466,0.2765345852895152,0
106,92.24777777777786,32.219333333333466,0.2745292644757434,0
107,92.2722222222223,32.219333333333466,0.274128012519562,0
108,92.30555555555564,32.2206666666668,0.2737270735524258,0
109,92.32777777777784,32.222000000000136,0.2729251956181533,0
110,92.35000000000008,32.223333333333464,0.2721230046948354,0
111,92.37222222222232,32.2246666666668,0.2717220657276992,0
112,92.4022222222223,32.2246666666668,0.2713211267605633,0
113,92.41888888888896,32.223333333333464,0.2709201877934271,0
114,92.43555555555564,32.22200000000013,0.2701183098591549,0
115,92.4522222222223,32.2206666666668,0.2693161189358373,0
116,92.47666666666674,32.2206666666668,0.2689151799687013,0
117,92.49222222222232,32.223333333333464,0.2681133020344289,0
118,92.50777777777785,32.226000000000134,0.2681133020344289,0
119,92.52333333333338,32.2286666666668,0.2673111111111115,0
120,92.54444444444452,32.230000000000125,0.2665092331768391,0
121,92.55777777777784,32.23266666666679,0.2657070422535215,0
122,92.57111111111118,32.23533333333345,0.2645039123630678,0
123,92.5844444444445,32.23800000000012,0.263300782472614,0
124,92.60111111111117,32.24066666666678,0.2624985915492961,0
125,92.61000000000006,32.24066666666678,0.2616964006259787,0
126,92.61888888888892,32.24066666666678,0.2608942097026611,0
127,92.6277777777778,32.24066666666678,0.2596910798122072,0
128,92.64000000000004,32.24200000000012,0.2592898278560258,0
129,92.64666666666672,32.24200000000012,0.2592898278560258,0
130,92.65333333333338,32.24200000000012,0.2588888888888896,0
131,92.66000000000004,32.24200000000012,0.259690766823162,0
132,92.66888888888894,32.23933333333345,0.2592895148669803,0
133,92.6744444444445,32.23800000000012,0.2600913928012527,0
134,92.68000000000006,32.236666666666785,0.2612945226917066,0
135,92.68555555555562,32.23533333333345,0.2608932707355251,0
136,92.6933333333334,32.23266666666679,0.262096400625979,0
137,92.69777777777784,32.22866666666679,0.262096400625979,0
138,92.70222222222228,32.2246666666668,0.262096400625979,0
139,92.70666666666672,32.2206666666668,0.262096400625979,0
140,92.71111111111117,32.219333333333466,0.2612945226917066,0
141,92.7133333333334,32.219333333333466,0.2608935837245704,0
142,92.7155555555556,32.219333333333466,0.2608935837245704,0
143,92.71777777777784,32.219333333333466,0.2600917057902979,0
144,92.71777777777784,32.2206666666668,0.25928951486698,0
145,92.7155555555556,32.2206666666668,0.2588885758998441,0
146,92.7133333333334,32.2206666666668,0.2564823161189364,0
147,92.71111111111117,32.2206666666668,0.2556804381846642,0
148,92.7055555555556,32.219333333333466,0.2536754303599379,0
